YEAR,STATE,ENERGY SOURCE,NON CLEAN SOURCE,CLEAN SOURCE,GENERATION (Megawatthours)
1991,MS,Total,0,51753232,51753232
1991,MS,Wood and Wood Derived Fuels,3676588,0,3676588
1991,MT,Coal,32865040,0,32865040
1991,MT,Hydroelectric Conventional,0,23940014,23940014
1991,MT,Natural Gas,64688,0,64688
1991,MT,Petroleum,39308,0,39308
1991,MT,Total,0,57106296,57106296
1991,MT,Wind,0,0,0
1991,MT,Wood and Wood Derived Fuels,197246,0,197246
1991,NC,Coal,101534376,0,101534376
1991,NC,Hydroelectric Conventional,0,11700240,11700240
1991,NC,Natural Gas,771814,0,771814
1991,NC,Nuclear,0,60624850,60624850
1991,NC,Other,453852,0,453852
1991,NC,Other Biomass,88256,0,88256
1991,NC,Petroleum,551570,0,551570
1991,NC,Pumped Storage,0,432864,432864
1991,NC,Total,0,178750568,178750568
1991,NC,Wood and Wood Derived Fuels,2592746,0,2592746
1991,ND,Coal,51657494,0,51657494
1991,ND,Hydroelectric Conventional,0,3513368,3513368
1991,ND,Natural Gas,1880,0,1880
1991,ND,Other Gases,80262,0,80262
1991,ND,Petroleum,105292,0,105292
1991,ND,Total,0,55358296,55358296
1991,NE,Coal,27182456,0,27182456
1991,NE,Hydroelectric Conventional,0,2089342,2089342
1991,NE,Natural Gas,606654,0,606654
1991,NE,Nuclear,0,16095324,16095324
1991,NE,Petroleum,26918,0,26918
1991,NE,Total,0,46000694,46000694
1991,NH,Coal,6336108,0,6336108
1991,NH,Hydroelectric Conventional,0,3170572,3170572
1991,NH,Natural Gas,-2,0,-2
1991,NH,Nuclear,0,13575702,13575702
1991,NH,Other Biomass,282864,0,282864
1991,NH,Petroleum,3184350,0,3184350
1991,NH,Total,0,28442682,28442682
1991,NH,Wood and Wood Derived Fuels,1893088,0,1893088
1991,NJ,Coal,10474264,0,10474264
1991,NJ,Hydroelectric Conventional,0,43196,43196
1991,NJ,Natural Gas,21185814,0,21185814
1991,NJ,Nuclear,0,49613212,49613212
1991,NJ,Other Biomass,1609530,0,1609530
1991,NJ,Other Gases,135088,0,135088
1991,NJ,Petroleum,4302196,0,4302196
1991,NJ,Pumped Storage,0,-310368,-310368
1991,NJ,Total,0,87052932,87052932
1991,NM,Coal,44258624,0,44258624
1991,NM,Hydroelectric Conventional,0,474216,474216
1991,NM,Natural Gas,5727324,0,5727324
1991,NM,Other Biomass,28256,0,28256
1991,NM,Petroleum,66024,0,66024
1991,NM,Total,0,50554444,50554444
1991,NV,Coal,32731460,0,32731460
1991,NV,Geothermal,1990816,0,1990816
1991,NV,Hydroelectric Conventional,0,4730100,4730100
1991,NV,Natural Gas,4189942,0,4189942
1991,NV,Other,3136,0,3136
1991,NV,Petroleum,484954,0,484954
1991,NV,Total,0,44130408,44130408
1991,NY,Coal,53319902,0,53319902
1991,NY,Hydroelectric Conventional,0,54344240,54344240
1991,NY,Natural Gas,46148054,0,46148054
1991,NY,Nuclear,0,56896586,56896586
1991,NY,Other Biomass,3320728,0,3320728
1991,NY,Other Gases,103040,0,103040
1991,NY,Petroleum,56441110,0,56441110
1991,NY,Pumped Storage,0,-2014538,-2014538
1991,NY,Total,0,269200998,269200998
1991,NY,Wood and Wood Derived Fuels,641876,0,641876
1991,OH,Coal,235004710,0,235004710
1991,OH,Hydroelectric Conventional,0,308448,308448
1991,OH,Natural Gas,729132,0,729132
1991,OH,Nuclear,0,29665578,29665578
1991,OH,Other Biomass,648956,0,648956
1991,OH,Other Gases,114624,0,114624
1991,OH,Petroleum,855484,0,855484
1991,OH,Total,0,268072994,268072994
1991,OH,Wood and Wood Derived Fuels,746062,0,746062
1991,OK,Coal,56809278,0,56809278
1991,OK,Hydroelectric Conventional,0,3844274,3844274
1991,OK,Natural Gas,36833742,0,36833742
1991,OK,Other Biomass,0,0,0
1991,OK,Other Gases,213240,0,213240
1991,OK,Petroleum,92138,0,92138
1991,OK,Pumped Storage,0,-130704,-130704
1991,OK,Total,0,98198234,98198234
1991,OK,Wood and Wood Derived Fuels,536266,0,536266
1991,OR,Coal,5628398,0,5628398
1991,OR,Hydroelectric Conventional,0,82176674,82176674
1991,OR,Natural Gas,2446308,0,2446308
1991,OR,Nuclear,0,2930736,2930736
1991,OR,Other Biomass,182856,0,182856
1991,OR,Petroleum,22000,0,22000
1991,OR,Total,0,94889778,94889778
1991,OR,Wind,0,1078,1078
1991,OR,Wood and Wood Derived Fuels,1501728,0,1501728
1991,PA,Coal,212057750,0,212057750
1991,PA,Hydroelectric Conventional,0,3840716,3840716
1991,PA,Natural Gas,4217778,0,4217778
1991,PA,Nuclear,0,114951342,114951342
1991,PA,Other,214744,0,214744
1991,PA,Other Biomass,1341650,0,1341650
1991,PA,Other Gases,1442102,0,1442102
1991,PA,Petroleum,8251724,0,8251724
1991,PA,Pumped Storage,0,-1926290,-1926290
1991,PA,Total,0,345525418,345525418
1991,PA,Wood and Wood Derived Fuels,1133902,0,1133902
1991,RI,Coal,0,0,0
1991,RI,Hydroelectric Conventional,0,19892,19892
1991,RI,Natural Gas,5498134,0,5498134
1991,RI,Other Biomass,144310,0,144310
1991,RI,Petroleum,189302,0,189302
1991,RI,Total,0,5851638,5851638
1991,SC,Coal,47642670,0,47642670
1991,SC,Hydroelectric Conventional,0,6222636,6222636
1991,SC,Natural Gas,2163272,0,2163272
1991,SC,Nuclear,0,86216146,86216146
1991,SC,Other,15890,0,15890
1991,SC,Other Biomass,118822,0,118822
1991,SC,Other Gases,11642,0,11642
1991,SC,Petroleum,361778,0,361778
1991,SC,Pumped Storage,0,-1148514,-1148514
1991,SC,Total,0,144360014,144360014
1991,SC,Wood and Wood Derived Fuels,2755672,0,2755672
1991,SD,Coal,5454174,0,5454174
1991,SD,Hydroelectric Conventional,0,7656232,7656232
1991,SD,Natural Gas,18072,0,18072
1991,SD,Petroleum,16854,0,16854
1991,SD,Total,0,13145332,13145332
1991,TN,Coal,96473466,0,96473466
1991,TN,Hydroelectric Conventional,0,21745888,21745888
1991,TN,Natural Gas,394520,0,394520
1991,TN,Nuclear,0,33173488,33173488
1991,TN,Other,77852,0,77852
1991,TN,Other Biomass,72708,0,72708
1991,TN,Other Gases,6306,0,6306
1991,TN,Petroleum,344530,0,344530
1991,TN,Pumped Storage,0,-752676,-752676
1991,TN,Total,0,152385612,152385612
1991,TN,Wood and Wood Derived Fuels,849530,0,849530
1991,TX,Coal,241690102,0,241690102
1991,TX,Hydroelectric Conventional,0,4449162,4449162
1991,TX,Natural Gas,272885786,0,272885786
1991,TX,Nuclear,0,39599734,39599734
1991,TX,Other,1411602,0,1411602
1991,TX,Other Biomass,660058,0,660058
1991,TX,Other Gases,6641070,0,6641070
1991,TX,Petroleum,2985990,0,2985990
1991,TX,Solar Thermal and Photovoltaic,0,742,742
1991,TX,Total,0,572657416,572657416
1991,TX,Wood and Wood Derived Fuels,2333170,0,2333170
1991,UT,Coal,57775200,0,57775200
1991,UT,Geothermal,372482,0,372482
1991,UT,Hydroelectric Conventional,0,1253930,1253930
1991,UT,Natural Gas,1099968,0,1099968
1991,UT,Other Gases,407604,0,407604
1991,UT,Petroleum,102628,0,102628
1991,UT,Pumped Storage,0,0,0
1991,UT,Total,0,61011812,61011812
1991,VA,Coal,49642782,0,49642782
1991,VA,Hydroelectric Conventional,0,2160110,2160110
1991,VA,Natural Gas,3461774,0,3461774
1991,VA,Nuclear,0,47772536,47772536
1991,VA,Other Biomass,1402258,0,1402258
1991,VA,Petroleum,4707992,0,4707992
1991,VA,Pumped Storage,0,-2075330,-2075330
1991,VA,Solar Thermal and Photovoltaic,0,66,66
1991,VA,Total,0,109458188,109458188
1991,VA,Wood and Wood Derived Fuels,2386000,0,2386000
1991,VT,Hydroelectric Conventional,0,2105438,2105438
1991,VT,Natural Gas,190682,0,190682
1991,VT,Nuclear,0,8216628,8216628
1991,VT,Petroleum,10488,0,10488
1991,VT,Total,0,10775970,10775970
1991,VT,Wind,0,0,0
1991,VT,Wood and Wood Derived Fuels,252734,0,252734
1991,WA,Coal,15889558,0,15889558
1991,WA,Hydroelectric Conventional,0,178684794,178684794
1991,WA,Natural Gas,920848,0,920848
1991,WA,Nuclear,0,8459736,8459736
1991,WA,Other,6,0,6
1991,WA,Other Biomass,93266,0,93266
1991,WA,Other Gases,194934,0,194934
1991,WA,Petroleum,62328,0,62328
1991,WA,Pumped Storage,0,0,0
1991,WA,Total,0,205741124,205741124
1991,WA,Wood and Wood Derived Fuels,1435654,0,1435654
1991,WI,Coal,68974018,0,68974018
1991,WI,Hydroelectric Conventional,0,5033266,5033266
1991,WI,Natural Gas,763180,0,763180
1991,WI,Nuclear,0,21982838,21982838
1991,WI,Other Biomass,271376,0,271376
1991,WI,Petroleum,328486,0,328486
1991,WI,Total,0,98713474,98713474
1991,WI,Wind,0,12,12
1991,WI,Wood and Wood Derived Fuels,1360298,0,1360298
1991,WV,Coal,143735616,0,143735616
1991,WV,Hydroelectric Conventional,0,2130770,2130770
1991,WV,Natural Gas,117616,0,117616
1991,WV,Other,396,0,396
1991,WV,Other Gases,356978,0,356978
1991,WV,Petroleum,506094,0,506094
1991,WV,Total,0,146847470,146847470
1991,WY,Coal,76162690,0,76162690
1991,WY,Hydroelectric Conventional,0,1471864,1471864
1991,WY,Natural Gas,643526,0,643526
1991,WY,Other,94982,0,94982
1991,WY,Petroleum,122834,0,122834
1991,WY,Total,0,78596776,78596776
1991,WY,Wood and Wood Derived Fuels,100880,0,100880
1992,AK,Coal,991590,0,991590
1992,AK,Hydroelectric Conventional,0,1836240,1836240
1992,AK,Natural Gas,6428660,0,6428660
1992,AK,Other Biomass,32590,0,32590
1992,AK,Petroleum,1043900,0,1043900
1992,AK,Total,0,10596848,10596848
1992,AK,Wind,0,0,0
1992,AK,Wood and Wood Derived Fuels,263868,0,263868
1992,AL,Coal,122321342,0,122321342
1992,AL,Hydroelectric Conventional,0,20520046,20520046
1992,AL,Natural Gas,2792126,0,2792126
1992,AL,Nuclear,0,38794872,38794872
1992,AL,Other Biomass,57580,0,57580
1992,AL,Other Gases,657440,0,657440
1992,AL,Petroleum,389732,0,389732
1992,AL,Total,0,190468844,190468844
1992,AL,Wood and Wood Derived Fuels,4935706,0,4935706
1992,AR,Coal,40187200,0,40187200
1992,AR,Hydroelectric Conventional,0,6754510,6754510
1992,AR,Natural Gas,6853264,0,6853264
1992,AR,Nuclear,0,22651322,22651322
1992,AR,Other Biomass,29966,0,29966
1992,AR,Petroleum,105336,0,105336
1992,AR,Pumped Storage,0,5384,5384
1992,AR,Total,0,79492202,79492202
1992,AR,Wood and Wood Derived Fuels,2905220,0,2905220
1992,AZ,Coal,69634176,0,69634176
1992,AZ,Hydroelectric Conventional,0,13241514,13241514
1992,AZ,Natural Gas,5950730,0,5950730
1992,AZ,Nuclear,0,51217412,51217412
1992,AZ,Petroleum,203830,0,203830
1992,AZ,Pumped Storage,0,580930,580930
1992,AZ,Total,0,141105454,141105454
1992,AZ,Wood and Wood Derived Fuels,276862,0,276862
1992,CA,Coal,6599020,0,6599020
1992,CA,Geothermal,29542974,0,29542974
1992,CA,Hydroelectric Conventional,0,40334820,40334820
1992,CA,Natural Gas,177409574,0,177409574
1992,CA,Nuclear,0,70488672,70488672
1992,CA,Other,20422,0,20422
1992,CA,Other Biomass,5566712,0,5566712
1992,CA,Other Gases,5429376,0,5429376
1992,CA,Petroleum,3897078,0,3897078
1992,CA,Pumped Storage,0,-8990,-8990
1992,CA,Solar Thermal and Photovoltaic,0,798520,798520
1992,CA,Total,0,354310918,354310918
1992,CA,Wind,0,5727998,5727998
1992,CA,Wood and Wood Derived Fuels,8504742,0,8504742
1992,CO,Coal,60495496,0,60495496
1992,CO,Hydroelectric Conventional,0,2998324,2998324
1992,CO,Natural Gas,2694376,0,2694376
1992,CO,Other Biomass,56346,0,56346
1992,CO,Petroleum,81776,0,81776
1992,CO,Pumped Storage,0,264662,264662
1992,CO,Total,0,66590980,66590980
1992,CT,Coal,7435992,0,7435992
1992,CT,Hydroelectric Conventional,0,847426,847426
1992,CT,Natural Gas,2943650,0,2943650
1992,CT,Nuclear,0,33541416,33541416
1992,CT,Other,0,0,0
1992,CT,Other Biomass,2674354,0,2674354
1992,CT,Other Gases,5638,0,5638
1992,CT,Petroleum,10967682,0,10967682
1992,CT,Pumped Storage,0,6602,6602
1992,CT,Total,0,58422760,58422760
1992,DC,Coal,0,0,0
1992,DC,Petroleum,147982,0,147982
1992,DC,Total,0,147982,147982
1992,DE,Coal,8007762,0,8007762
1992,DE,Natural Gas,1255950,0,1255950
1992,DE,Other,12630,0,12630
1992,DE,Other Gases,329762,0,329762
1992,DE,Petroleum,4362466,0,4362466
1992,DE,Total,0,13968570,13968570
1992,FL,Coal,125419306,0,125419306
1992,FL,Hydroelectric Conventional,0,471208,471208
1992,FL,Natural Gas,39839232,0,39839232
1992,FL,Nuclear,0,50231912,50231912
1992,FL,Other,3903716,0,3903716
1992,FL,Other Biomass,5841536,0,5841536
1992,FL,Other Gases,30356,0,30356
1992,FL,Petroleum,57235572,0,57235572
1992,FL,Total,0,287554286,287554286
1992,FL,Wood and Wood Derived Fuels,4581448,0,4581448
1992,GA,Coal,118455908,0,118455908
1992,GA,Hydroelectric Conventional,0,9830636,9830636
1992,GA,Natural Gas,1458580,0,1458580
1992,GA,Nuclear,0,55992596,55992596
1992,GA,Other Biomass,174128,0,174128
1992,GA,Petroleum,1626810,0,1626810
1992,GA,Pumped Storage,0,966158,966158
1992,GA,Total,0,194716458,194716458
1992,GA,Wood and Wood Derived Fuels,6211642,0,6211642
1992,HI,Coal,1113256,0,1113256
1992,HI,Geothermal,4268,0,4268
1992,HI,Hydroelectric Conventional,0,122246,122246
1992,HI,Other Biomass,1610084,0,1610084
1992,HI,Other Gases,124802,0,124802
1992,HI,Petroleum,16668406,0,16668406
1992,HI,Total,0,19688922,19688922
1992,HI,Wind,0,45352,45352
1992,HI,Wood and Wood Derived Fuels,508,0,508
1992,IA,Coal,51526026,0,51526026
1992,IA,Hydroelectric Conventional,0,1999330,1999330
1992,IA,Natural Gas,538022,0,538022
1992,IA,Nuclear,0,6810288,6810288
1992,IA,Other Biomass,40018,0,40018
1992,IA,Petroleum,80170,0,80170
1992,IA,Total,0,60993854,60993854
1992,ID,Coal,88742,0,88742
1992,ID,Hydroelectric Conventional,0,13307954,13307954
1992,ID,Natural Gas,275098,0,275098
1992,ID,Other,144064,0,144064
1992,ID,Other Biomass,17238,0,17238
1992,ID,Petroleum,4626,0,4626
1992,ID,Total,0,14926008,14926008
1992,ID,Wood and Wood Derived Fuels,1088286,0,1088286
1992,IL,Coal,102833182,0,102833182
1992,IL,Hydroelectric Conventional,0,278616,278616
1992,IL,Natural Gas,3407194,0,3407194
1992,IL,Nuclear,0,147484642,147484642
1992,IL,Other Biomass,404788,0,404788
1992,IL,Other Gases,808156,0,808156
1992,IL,Petroleum,875786,0,875786
1992,IL,Total,0,256092456,256092456
1992,IL,Wood and Wood Derived Fuels,92,0,92
1992,IN,Coal,193233760,0,193233760
1992,IN,Hydroelectric Conventional,0,1124952,1124952
1992,IN,Natural Gas,2368514,0,2368514
1992,IN,Other Biomass,66942,0,66942
1992,IN,Other Gases,4266832,0,4266832
1992,IN,Petroleum,976128,0,976128
1992,IN,Total,0,202037128,202037128
1992,KS,Coal,44305472,0,44305472
1992,KS,Hydroelectric Conventional,0,19536,19536
1992,KS,Natural Gas,2744784,0,2744784
1992,KS,Nuclear,0,16981316,16981316
1992,KS,Petroleum,105652,0,105652
1992,KS,Total,0,64156986,64156986
1992,KS,Wind,0,226,226
1992,KY,Coal,146952618,0,146952618
1992,KY,Hydroelectric Conventional,0,7534464,7534464
1992,KY,Natural Gas,47664,0,47664
1992,KY,Petroleum,167772,0,167772
1992,KY,Total,0,154702518,154702518
1992,LA,Coal,39680002,0,39680002
1992,LA,Hydroelectric Conventional,0,1312984,1312984
1992,LA,Natural Gas,73955596,0,73955596
1992,LA,Nuclear,0,20711040,20711040
1992,LA,Other,1404004,0,1404004
1992,LA,Other Biomass,160502,0,160502
1992,LA,Other Gases,2325632,0,2325632
1992,LA,Petroleum,2130928,0,2130928
1992,LA,Total,0,146748248,146748248
1992,LA,Wood and Wood Derived Fuels,5067560,0,5067560
1992,MA,Coal,22129394,0,22129394
1992,MA,Hydroelectric Conventional,0,2021712,2021712
1992,MA,Natural Gas,16958794,0,16958794
1992,MA,Nuclear,0,9483936,9483936
1992,MA,Other Biomass,3363780,0,3363780
1992,MA,Petroleum,27452632,0,27452632
1992,MA,Pumped Storage,0,-1297370,-1297370
1992,MA,Total,0,80175310,80175310
1992,MA,Wood and Wood Derived Fuels,62432,0,62432
1992,MD,Coal,47700940,0,47700940
1992,MD,Hydroelectric Conventional,0,3649318,3649318
1992,MD,Natural Gas,2155084,0,2155084
1992,MD,Nuclear,0,21327900,21327900
1992,MD,Other Biomass,659708,0,659708
1992,MD,Other Gases,1013144,0,1013144
1992,MD,Petroleum,5499022,0,5499022
1992,MD,Total,0,82354718,82354718
1992,MD,Wood and Wood Derived Fuels,349602,0,349602
1992,ME,Coal,1119688,0,1119688
1992,ME,Hydroelectric Conventional,0,7025212,7025212
1992,ME,Natural Gas,49374,0,49374
1992,ME,Nuclear,0,10715998,10715998
1992,ME,Other Biomass,818494,0,818494
1992,ME,Petroleum,4374164,0,4374164
1992,ME,Total,0,31367088,31367088
1992,ME,Wood and Wood Derived Fuels,7264158,0,7264158
1992,MI,Coal,126693404,0,126693404
1992,MI,Hydroelectric Conventional,0,3564542,3564542
1992,MI,Natural Gas,19057278,0,19057278
1992,MI,Nuclear,0,37697462,37697462
1992,MI,Other,62380,0,62380
1992,MI,Other Biomass,661004,0,661004
1992,MI,Other Gases,487508,0,487508
1992,MI,Petroleum,1257534,0,1257534
1992,MI,Pumped Storage,0,-1541804,-1541804
1992,MI,Total,0,190643878,190643878
1992,MI,Wood and Wood Derived Fuels,2704570,0,2704570
1992,MN,Coal,51402532,0,51402532
1992,MN,Hydroelectric Conventional,0,2125012,2125012
1992,MN,Natural Gas,1291776,0,1291776
1992,MN,Nuclear,0,22332710,22332710
1992,MN,Other Biomass,1050010,0,1050010
1992,MN,Petroleum,1297316,0,1297316
1992,MN,Total,0,80517768,80517768
1992,MN,Wind,0,290,290
1992,MN,Wood and Wood Derived Fuels,1018122,0,1018122
1992,MO,Coal,94198470,0,94198470
1992,MO,Hydroelectric Conventional,0,2962530,2962530
1992,MO,Natural Gas,475558,0,475558
1992,MO,Nuclear,0,16167950,16167950
1992,MO,Other Biomass,170,0,170
1992,MO,Petroleum,162156,0,162156
1992,MO,Pumped Storage,0,-63488,-63488
1992,MO,Total,0,113903346,113903346
1992,MS,Coal,15672180,0,15672180
1992,MS,Natural Gas,9470364,0,9470364
1992,MS,Nuclear,0,16347526,16347526
1992,MS,Petroleum,827806,0,827806
1992,MS,Total,0,46269926,46269926
1992,MS,Wood and Wood Derived Fuels,3952050,0,3952050
1992,MT,Coal,34907666,0,34907666
1992,MT,Hydroelectric Conventional,0,16541676,16541676
1992,MT,Natural Gas,69138,0,69138
1992,MT,Petroleum,33912,0,33912
1992,MT,Total,0,51799290,51799290
1992,MT,Wind,0,100,100
1992,MT,Wood and Wood Derived Fuels,246798,0,246798
1992,NC,Coal,116548038,0,116548038
1992,NC,Hydroelectric Conventional,0,11536906,11536906
1992,NC,Natural Gas,722616,0,722616
1992,NC,Nuclear,0,45507626,45507626
1992,NC,Other,450298,0,450298
1992,NC,Other Biomass,61012,0,61012
1992,NC,Petroleum,670092,0,670092
1992,NC,Pumped Storage,0,219770,219770
1992,NC,Total,0,179070510,179070510
1992,NC,Wood and Wood Derived Fuels,3354152,0,3354152
1992,ND,Coal,53921654,0,53921654
1992,ND,Hydroelectric Conventional,0,3397708,3397708
1992,ND,Natural Gas,26822,0,26822
1992,ND,Other Gases,77046,0,77046
1992,ND,Petroleum,110564,0,110564
1992,ND,Total,0,57533794,57533794
1992,NE,Coal,24880350,0,24880350
1992,NE,Hydroelectric Conventional,0,2150892,2150892
1992,NE,Natural Gas,290984,0,290984
1992,NE,Nuclear,0,17496936,17496936
1992,NE,Other Biomass,12870,0,12870
1992,NE,Petroleum,18964,0,18964
1992,NE,Total,0,44850996,44850996
1992,NH,Coal,6374174,0,6374174
1992,NH,Hydroelectric Conventional,0,2787262,2787262
1992,NH,Natural Gas,114002,0,114002
1992,NH,Nuclear,0,15737306,15737306
1992,NH,Other Biomass,328198,0,328198
1992,NH,Petroleum,2826548,0,2826548
1992,NH,Total,0,30234506,30234506
1992,NH,Wood and Wood Derived Fuels,2067016,0,2067016
1992,NJ,Coal,10818166,0,10818166
1992,NJ,Hydroelectric Conventional,0,44760,44760
1992,NJ,Natural Gas,29030062,0,29030062
1992,NJ,Nuclear,0,43190194,43190194
1992,NJ,Other Biomass,1808378,0,1808378
1992,NJ,Other Gases,96314,0,96314
1992,NJ,Petroleum,2616750,0,2616750
1992,NJ,Pumped Storage,0,-276596,-276596
1992,NJ,Total,0,87328028,87328028
1992,NM,Coal,50696826,0,50696826
1992,NM,Hydroelectric Conventional,0,510092,510092
1992,NM,Natural Gas,4829384,0,4829384
1992,NM,Other Biomass,28256,0,28256
1992,NM,Petroleum,74318,0,74318
1992,NM,Total,0,56138876,56138876
1992,NV,Coal,32886338,0,32886338
1992,NV,Geothermal,2355944,0,2355944
1992,NV,Hydroelectric Conventional,0,3971382,3971382
1992,NV,Natural Gas,6784394,0,6784394
1992,NV,Other,41858,0,41858
1992,NV,Petroleum,655170,0,655170
1992,NV,Total,0,46695086,46695086
1992,NY,Coal,54559406,0,54559406
1992,NY,Hydroelectric Conventional,0,56113294,56113294
1992,NY,Natural Gas,53699394,0,53699394
1992,NY,Nuclear,0,48309864,48309864
1992,NY,Other Biomass,3476970,0,3476970
1992,NY,Other Gases,183970,0,183970
1992,NY,Petroleum,36638516,0,36638516
1992,NY,Pumped Storage,0,-2063290,-2063290
1992,NY,Total,0,251897848,251897848
1992,NY,Wood and Wood Derived Fuels,979724,0,979724
1992,OH,Coal,242499892,0,242499892
1992,OH,Hydroelectric Conventional,0,506330,506330
1992,OH,Natural Gas,680472,0,680472
1992,OH,Nuclear,0,29610998,29610998
1992,OH,Other Biomass,698226,0,698226
1992,OH,Other Gases,147090,0,147090
1992,OH,Petroleum,516248,0,516248
1992,OH,Total,0,275323456,275323456
1992,OH,Wood and Wood Derived Fuels,664200,0,664200
1992,OK,Coal,60007692,0,60007692
1992,OK,Hydroelectric Conventional,0,6483402,6483402
1992,OK,Natural Gas,32838888,0,32838888
1992,OK,Other Biomass,3664,0,3664
1992,OK,Other Gases,144760,0,144760
1992,OK,Petroleum,103252,0,103252
1992,OK,Pumped Storage,0,-63728,-63728
1992,OK,Total,0,100012896,100012896
